Unnamed: 0.1,Unnamed: 0,orthofoto_id,dist_0,dist_40,dist_41,dist_42,dist_48,dist_52,dist_54,dist_55,dist_56,dist_57,dist_58,dist_59,dist_60,dist_61,dist_62,dist_63,dist_64,dist_65,dist_72,dist_83,dist_84,dist_87,dist_88,dist_92,dist_95,s2_full_id,lon,lat,cs_cdf,corine,abs_days_diff,time,ARCHIVNR,s2_download_id,in_austria,ortho_begin_date,ortho_end_date,dist_96,image_id,hr_mask_path,hr_compressed_mask_path,hr_othofoto_path,lr_s2_path,lr_harm_path,hr_harm_path,tortilla_path,low_corr,orthofoto_contains_nodata
37980,38013,39116,0.0,0.0,0.011,0.0,0.876,0.012,0.0,0.0,0.051,0.008,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.028,COPERNICUS/S2_SR_HARMONIZED/20210614T100029_20210614T100222_T33UWP,15.439508133255352,48.55893284842918,0.8980392156862745,3,2,2021-06-14,2021150.0,S2_U_38847,True,2021-06-16,2021-06-17,0.0,38013.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_38013.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_38013.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_38013.tif,/data/USERS/shollend/taco/lr_s2/S2_38013.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_38013.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_38013.tif,/data/USERS/shollend/taco/tortilla/38013.tortilla,0.275326330111197,False
37987,37999,39102,0.011,0.01,0.0,0.0,0.001,0.0,0.0,0.0,0.961,0.003,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,COPERNICUS/S2_SR_HARMONIZED/20230619T100031_20230619T100034_T33UWP,15.432956940660633,48.39780906183972,0.8941176470588236,4,10,2023-06-19,2023250.0,S2_U_38833,True,2023-06-29,2023-07-23,0.0,37999.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_37999.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_37999.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_37999.tif,/data/USERS/shollend/taco/lr_s2/S2_37999.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_37999.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_37999.tif,/data/USERS/shollend/taco/tortilla/37999.tortilla,0.1903427594116289,False
37988,37963,39066,0.0,0.0,0.004,0.0,0.242,0.006,0.0,0.0,0.707,0.012,0.005,0.007,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,COPERNICUS/S2_SR_HARMONIZED/20230714T095559_20230714T100440_T33UWP,15.416296840477877,47.98343882034827,0.9058823529411764,3,0,2023-07-14,2023360.0,S2_U_38797,True,2023-07-14,2023-08-15,0.0,37963.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_37963.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_37963.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_37963.tif,/data/USERS/shollend/taco/lr_s2/S2_37963.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_37963.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_37963.tif,/data/USERS/shollend/taco/tortilla/37963.tortilla,0.2665043076267957,False
37993,37997,39100,0.112,0.0,0.003,0.0,0.017,0.003,0.0,0.0,0.652,0.11,0.002,0.061,0.0,0.0,0.0,0.0,0.008,0.013,0.001,0.0,0.0,0.0,0.0,0.004,0.013,COPERNICUS/S2_SR_HARMONIZED/20230704T095559_20230704T095739_T33UWP,15.432024384492932,48.37479036950468,0.8588235294117647,4,5,2023-07-04,2023250.0,S2_U_38831,True,2023-06-29,2023-07-23,0.0,37997.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_37997.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_37997.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_37997.tif,/data/USERS/shollend/taco/lr_s2/S2_37997.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_37997.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_37997.tif,/data/USERS/shollend/taco/tortilla/37997.tortilla,-0.0665528711213511,False
38003,37912,39015,0.0,0.0,0.001,0.0,0.142,0.002,0.0,0.0,0.793,0.038,0.014,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,COPERNICUS/S2_SR_HARMONIZED/20230813T095559_20230813T100712_T33TWN,15.393137875747437,47.39631972456231,0.8431372549019608,3,1,2023-08-13,2023450.0,S2_U_38746,True,2023-08-12,2023-08-14,0.0,37912.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_37912.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_37912.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_37912.tif,/data/USERS/shollend/taco/lr_s2/S2_37912.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_37912.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_37912.tif,/data/USERS/shollend/taco/tortilla/37912.tortilla,-0.3043101674345304,False
38005,38036,39139,0.0,0.0,0.0,0.0,0.918,0.0,0.0,0.0,0.048,0.004,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.02,COPERNICUS/S2_SR_HARMONIZED/20210614T100029_20210614T100222_T33UWQ,15.4503600975711,48.823606780683214,0.8941176470588236,3,2,2021-06-14,2021150.0,S2_U_38870,True,2021-06-16,2021-06-17,0.0,38036.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_38036.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_38036.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_38036.tif,/data/USERS/shollend/taco/lr_s2/S2_38036.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_38036.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_38036.tif,/data/USERS/shollend/taco/tortilla/38036.tortilla,0.2999366880072263,False
38006,37998,39101,0.11,0.001,0.0,0.0,0.006,0.0,0.0,0.0,0.828,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.017,COPERNICUS/S2_SR_HARMONIZED/20230629T100031_20230629T100501_T33UWP,15.432490558908269,48.38629974601121,0.8156862745098039,4,0,2023-06-29,2023250.0,S2_U_38832,True,2023-06-29,2023-07-23,0.0,37998.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_37998.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_37998.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_37998.tif,/data/USERS/shollend/taco/lr_s2/S2_37998.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_37998.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_37998.tif,/data/USERS/shollend/taco/tortilla/37998.tortilla,0.0230026945531921,False
38008,38034,39137,0.0,0.014,0.007,0.0,0.436,0.017,0.0,0.0,0.477,0.009,0.0,0.012,0.002,0.0,0.0,0.002,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.022,COPERNICUS/S2_SR_HARMONIZED/20210614T100029_20210614T100222_T33UWQ,15.449412007114551,48.8005932245257,0.8784313725490196,3,2,2021-06-14,2021150.0,S2_U_38868,True,2021-06-16,2021-06-17,0.0,38034.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_38034.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_38034.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_38034.tif,/data/USERS/shollend/taco/lr_s2/S2_38034.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_38034.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_38034.tif,/data/USERS/shollend/taco/tortilla/38034.tortilla,0.1988440083848809,False
38012,38000,39103,0.0,0.003,0.001,0.0,0.048,0.005,0.0,0.0,0.906,0.009,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.024,COPERNICUS/S2_SR_HARMONIZED/20230619T100031_20230619T100034_T33UWP,15.43342352988832,48.40931831651936,0.8980392156862745,4,10,2023-06-19,2023250.0,S2_U_38834,True,2023-06-29,2023-07-23,0.0,38000.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_38000.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_38000.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_38000.tif,/data/USERS/shollend/taco/lr_s2/S2_38000.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_38000.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_38000.tif,/data/USERS/shollend/taco/tortilla/38000.tortilla,0.2036536597416927,False
38013,37989,39092,0.0,0.0,0.001,0.0,0.022,0.0,0.0,0.0,0.941,0.0,0.016,0.006,0.0,0.0,0.0,0.001,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.01,COPERNICUS/S2_SR_HARMONIZED/20230629T100031_20230629T100501_T33UWP,15.42830243674736,48.28271322950926,0.8980392156862745,4,0,2023-06-29,2023250.0,S2_U_38823,True,2023-06-29,2023-07-23,0.0,37989.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_37989.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_37989.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_37989.tif,/data/USERS/shollend/taco/lr_s2/S2_37989.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_37989.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_37989.tif,/data/USERS/shollend/taco/tortilla/37989.tortilla,0.0675541299366146,False
38015,38038,39141,0.0,0.0,0.007,0.0,0.709,0.015,0.0,0.0,0.202,0.005,0.0,0.021,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.036,COPERNICUS/S2_SR_HARMONIZED/20210614T100029_20210614T100222_T33UWQ,15.451309038748434,48.84662002231098,0.8901960784313725,3,2,2021-06-14,2021150.0,S2_U_38872,True,2021-06-16,2021-06-17,0.0,38038.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_38038.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_38038.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_38038.tif,/data/USERS/shollend/taco/lr_s2/S2_38038.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_38038.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_38038.tif,/data/USERS/shollend/taco/tortilla/38038.tortilla,-0.1001789299760492,False
38019,38046,39149,0.0,0.0,0.0,0.0,0.742,0.0,0.0,0.0,0.23,0.003,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,COPERNICUS/S2_SR_HARMONIZED/20210614T100029_20210614T100222_T33UWQ,15.455113333598645,48.93866976761637,0.8745098039215686,4,2,2021-06-14,2021150.0,S2_U_38880,True,2021-06-16,2021-06-17,0.0,38046.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_38046.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_38046.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_38046.tif,/data/USERS/shollend/taco/lr_s2/S2_38046.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_38046.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_38046.tif,/data/USERS/shollend/taco/tortilla/38046.tortilla,0.0803192855955557,False
38020,38028,39131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.019,COPERNICUS/S2_SR_HARMONIZED/20210614T100029_20210614T100222_T33UWP,15.44657282864923,48.731550706796725,0.9019607843137256,4,2,2021-06-14,2021150.0,S2_U_38862,True,2021-06-16,2021-06-17,0.0,38028.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_38028.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_38028.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_38028.tif,/data/USERS/shollend/taco/lr_s2/S2_38028.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_38028.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_38028.tif,/data/USERS/shollend/taco/tortilla/38028.tortilla,0.28365165390169,False
38025,38021,39124,0.0,0.0,0.001,0.0,0.613,0.006,0.0,0.0,0.316,0.029,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,COPERNICUS/S2_SR_HARMONIZED/20210614T100029_20210614T100222_T33UWP,15.443270076717486,48.65099770465034,0.8509803921568627,3,2,2021-06-14,2021150.0,S2_U_38855,True,2021-06-16,2021-06-17,0.0,38021.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_38021.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_38021.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_38021.tif,/data/USERS/shollend/taco/lr_s2/S2_38021.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_38021.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_38021.tif,/data/USERS/shollend/taco/tortilla/38021.tortilla,0.04802701301112,False
38031,38065,39168,0.0,0.001,0.009,0.0,0.797,0.012,0.0,0.0,0.014,0.001,0.0,0.026,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.027,0.09,COPERNICUS/S2_SR_HARMONIZED/20210510T100031_20210510T100406_T33TWM,15.38859053240071,46.84338829885746,0.9176470588235294,3,2,2021-05-10,2021350.0,S2_U_38899,True,2021-05-08,2021-09-09,0.0,38065.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_38065.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_38065.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_38065.tif,/data/USERS/shollend/taco/lr_s2/S2_38065.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_38065.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_38065.tif,/data/USERS/shollend/taco/tortilla/38065.tortilla,-0.492645520140341,False
38033,38060,39163,0.0,0.0,0.011,0.0,0.488,0.035,0.0,0.0,0.399,0.001,0.0,0.0,0.037,0.0,0.0,0.006,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,COPERNICUS/S2_SR_HARMONIZED/20210510T100031_20210510T100406_T33TWM,15.386376301371332,46.78582249536574,0.9215686274509804,3,2,2021-05-10,2021350.0,S2_U_38894,True,2021-05-08,2021-09-09,0.0,38060.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_38060.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_38060.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_38060.tif,/data/USERS/shollend/taco/lr_s2/S2_38060.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_38060.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_38060.tif,/data/USERS/shollend/taco/tortilla/38060.tortilla,-0.2056541728891125,False
38034,38052,39155,0.0,0.001,0.009,0.0,0.719,0.026,0.0,0.0,0.143,0.006,0.0,0.041,0.002,0.005,0.0,0.012,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.035,COPERNICUS/S2_SR_HARMONIZED/20210510T100031_20210510T100406_T33TWM,15.38284344722646,46.693717433711946,0.9098039215686274,3,2,2021-05-10,2021350.0,S2_U_38886,True,2021-05-08,2021-09-09,0.0,38052.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_38052.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_38052.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_38052.tif,/data/USERS/shollend/taco/lr_s2/S2_38052.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_38052.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_38052.tif,/data/USERS/shollend/taco/tortilla/38052.tortilla,-0.4386331190296209,False
38038,38004,39107,0.0,0.0,0.016,0.0,0.497,0.018,0.0,0.0,0.409,0.01,0.0,0.01,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.029,COPERNICUS/S2_SR_HARMONIZED/20230619T100031_20230619T100034_T33UWP,15.435291964322737,48.45535471433031,0.9019607843137256,3,10,2023-06-19,2023250.0,S2_U_38838,True,2023-06-29,2023-07-23,0.006,38004.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_38004.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_38004.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_38004.tif,/data/USERS/shollend/taco/lr_s2/S2_38004.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_38004.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_38004.tif,/data/USERS/shollend/taco/tortilla/38004.tortilla,-0.1511494951285624,False
38043,38058,39161,0.0,0.0,0.019,0.0,0.803,0.072,0.0,0.0,0.036,0.001,0.0,0.015,0.003,0.0,0.0,0.016,0.0,0.002,0.0,0.002,0.0,0.0,0.0,0.0,0.031,COPERNICUS/S2_SR_HARMONIZED/20210510T100031_20210510T100406_T33TWM,15.385491945464569,46.762796197705946,0.9137254901960784,3,2,2021-05-10,2021350.0,S2_U_38892,True,2021-05-08,2021-09-09,0.0,38058.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_38058.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_38058.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_38058.tif,/data/USERS/shollend/taco/lr_s2/S2_38058.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_38058.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_38058.tif,/data/USERS/shollend/taco/tortilla/38058.tortilla,-0.3777399128882433,False
38044,38064,39167,0.0,0.0,0.031,0.0,0.604,0.103,0.0,0.0,0.102,0.0,0.0,0.032,0.001,0.0,0.0,0.03,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.003,0.073,COPERNICUS/S2_SR_HARMONIZED/20210510T100031_20210510T100406_T33TWM,15.388147303841889,46.83187513320912,0.9176470588235294,1,2,2021-05-10,2021350.0,S2_U_38898,True,2021-05-08,2021-09-09,0.005,38064.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_38064.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_38064.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_38064.tif,/data/USERS/shollend/taco/lr_s2/S2_38064.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_38064.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_38064.tif,/data/USERS/shollend/taco/tortilla/38064.tortilla,0.0257823874565845,False
38045,37966,39069,0.0,0.0,0.009,0.0,0.475,0.033,0.0,0.0,0.459,0.005,0.001,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,COPERNICUS/S2_SR_HARMONIZED/20230714T095559_20230714T100440_T33UWP,15.417675067864357,48.0179721659593,0.8941176470588236,4,0,2023-07-14,2023360.0,S2_U_38800,True,2023-07-14,2023-08-15,0.0,37966.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_37966.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_37966.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_37966.tif,/data/USERS/shollend/taco/lr_s2/S2_37966.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_37966.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_37966.tif,/data/USERS/shollend/taco/tortilla/37966.tortilla,-0.3238164585981427,True
38048,38062,39165,0.002,0.001,0.008,0.0,0.602,0.026,0.0,0.0,0.272,0.0,0.0,0.018,0.021,0.0,0.0,0.006,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.039,COPERNICUS/S2_SR_HARMONIZED/20210510T100031_20210510T100406_T33TWM,15.387261420501064,46.80884880842128,0.9215686274509804,3,2,2021-05-10,2021350.0,S2_U_38896,True,2021-05-08,2021-09-09,0.0,38062.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_38062.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_38062.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_38062.tif,/data/USERS/shollend/taco/lr_s2/S2_38062.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_38062.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_38062.tif,/data/USERS/shollend/taco/tortilla/38062.tortilla,0.1000382791281746,False
38049,38027,39130,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.017,COPERNICUS/S2_SR_HARMONIZED/20210614T100029_20210614T100222_T33UWP,15.446100373458322,48.72004335579995,0.9019607843137256,4,2,2021-06-14,2021150.0,S2_U_38861,True,2021-06-16,2021-06-17,0.0,38027.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_38027.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_38027.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_38027.tif,/data/USERS/shollend/taco/lr_s2/S2_38027.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_38027.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_38027.tif,/data/USERS/shollend/taco/tortilla/38027.tortilla,0.0912971917850951,False
38050,38051,39154,0.01,0.013,0.019,0.0,0.472,0.077,0.0,0.0,0.318,0.006,0.0,0.0,0.017,0.0,0.0,0.014,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.048,COPERNICUS/S2_SR_HARMONIZED/20210510T100031_20210510T100406_T33TWM,15.382402695945768,46.682204329992445,0.9254901960784314,4,2,2021-05-10,2021350.0,S2_U_38885,True,2021-05-08,2021-09-09,0.0,38051.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_38051.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_38051.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_38051.tif,/data/USERS/shollend/taco/lr_s2/S2_38051.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_38051.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_38051.tif,/data/USERS/shollend/taco/tortilla/38051.tortilla,0.1395705667930087,False
38052,38053,39156,0.0,0.001,0.019,0.0,0.529,0.062,0.0,0.0,0.303,0.002,0.0,0.007,0.015,0.001,0.0,0.022,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.038,COPERNICUS/S2_SR_HARMONIZED/20210510T100031_20210510T100406_T33TWM,15.383284388328995,46.70523054493998,0.9176470588235294,3,2,2021-05-10,2021350.0,S2_U_38887,True,2021-05-08,2021-09-09,0.0,38053.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_38053.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_38053.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_38053.tif,/data/USERS/shollend/taco/lr_s2/S2_38053.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_38053.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_38053.tif,/data/USERS/shollend/taco/tortilla/38053.tortilla,-0.392978690862326,False
38053,38055,39158,0.002,0.013,0.011,0.0,0.475,0.022,0.0,0.0,0.435,0.001,0.0,0.0,0.003,0.001,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,COPERNICUS/S2_SR_HARMONIZED/20210510T100031_20210510T100406_T33TWM,15.38416684049018,46.72825678809315,0.9215686274509804,3,2,2021-05-10,2021350.0,S2_U_38889,True,2021-05-08,2021-09-09,0.0,38055.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_38055.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_38055.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_38055.tif,/data/USERS/shollend/taco/lr_s2/S2_38055.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_38055.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_38055.tif,/data/USERS/shollend/taco/tortilla/38055.tortilla,0.229640132841373,False
38054,38066,39169,0.0,0.0,0.036,0.0,0.432,0.016,0.0,0.0,0.303,0.002,0.0,0.019,0.003,0.0,0.0,0.106,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.014,0.062,COPERNICUS/S2_SR_HARMONIZED/20210510T100031_20210510T100406_T33TWM,15.38903395238362,46.85490146606439,0.9137254901960784,4,2,2021-05-10,2021350.0,S2_U_38900,True,2021-05-08,2021-09-09,0.005,38066.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_38066.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_38066.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_38066.tif,/data/USERS/shollend/taco/lr_s2/S2_38066.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_38066.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_38066.tif,/data/USERS/shollend/taco/tortilla/38066.tortilla,0.0695653917845709,False
38058,38007,39110,0.0,0.003,0.024,0.0,0.635,0.04,0.0,0.0,0.212,0.007,0.0,0.003,0.0,0.0,0.0,0.026,0.0,0.008,0.001,0.004,0.0,0.0,0.0,0.0,0.035,COPERNICUS/S2_SR_HARMONIZED/20230629T100031_20230629T100501_T33UWP,15.436695475434648,48.48988134754277,0.8980392156862745,3,0,2023-06-29,2023250.0,S2_U_38841,True,2023-06-29,2023-07-23,0.003,38007.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_38007.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_38007.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_38007.tif,/data/USERS/shollend/taco/lr_s2/S2_38007.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_38007.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_38007.tif,/data/USERS/shollend/taco/tortilla/38007.tortilla,-0.0139844586557592,False
38059,38049,39152,0.0,0.039,0.001,0.0,0.07,0.001,0.0,0.0,0.87,0.008,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,COPERNICUS/S2_SR_HARMONIZED/20210510T100031_20210510T100406_T33TWM,15.381521762360014,46.65917814690708,0.9215686274509804,4,2,2021-05-10,2021350.0,S2_U_38883,True,2021-05-08,2021-09-09,0.0,38049.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_38049.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_38049.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_38049.tif,/data/USERS/shollend/taco/lr_s2/S2_38049.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_38049.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_38049.tif,/data/USERS/shollend/taco/tortilla/38049.tortilla,0.0124969732398948,False
